Country	Subnational Unit	teak	eucalyptus	other broadleaf	oak	pine	other conifer	Natural Regeneration	Mangrove Restoration - tree	Mangrove Restoration - shrub	Agroforestry	Average FLR 20y	Average plantation	Average mangrove	Coastal	NatRegen
Mexico	Oaxaca	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Puebla	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Mexico	Querétaro	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	4.2	3.685714285714286	3.7600000000000002	0	0	1
Mexico	Quintana Roo	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Sinaloa	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	San Luis Potosí	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Mexico	Sonora	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Tabasco	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Mexico	Tlaxcala	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	4.2	4.642857142857142	5.0200000000000005	0	0	1
Mexico	Tamaulipas	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Veracruz	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Mexico	Yucatán	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Mexico	Zacatecas	N/A	10.3	3.2	1.5	2.1	1.7	2.8	N/A	N/A	4.2	3.685714285714286	3.7600000000000002	0	0	1
Malaysia	Johor	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Kedah	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Kuala Lumpur	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	3.8	6.25	7.166666666666667	0	0	1
Malaysia	Kelantan	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Labuan	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Melaka	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Negeri Sembilan	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Pulau Pinang	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Pahang	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Putrajaya	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	3.8	6.25	7.166666666666667	0	0	1
Malaysia	Perak	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Perlis	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Sabah	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Sarawak	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Selangor	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Malaysia	Trengganu	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Mozambique	Cabo Delgado	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mozambique	Gaza	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mozambique	Inhambane	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mozambique	Manica	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mozambique	Maputo	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mozambique	Nampula	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mozambique	Nassa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mozambique	Sofala	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Mozambique	Tete	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Mozambique	Zambezia	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Namibia	Caprivi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Namibia	Erongo	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Namibia	Hardap	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Namibia	!Karas	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Namibia	Khomas	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Namibia	Kunene	N/A	10.3	3.2	1.5	2.1	1.7	0.9	N/A	N/A	2.9	3.2285714285714286	3.7600000000000002	0	1	1
Namibia	Otjozondjupa	3.5	10.6	2.9	1.5	5.7	10.5	0.9	N/A	N/A	2.9	4.8125	5.783333333333334	0	0	1
Namibia	Omaheke	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Namibia	Kavango	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Namibia	Oshana	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Namibia	Omusati	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Namibia	Oshikoto	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Namibia	Ohangwena	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
New_Caledonia	Îles Loyauté	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
New_Caledonia	Nord	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
New_Caledonia	Sud	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Niger	Agadez	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Niger	Diffa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Niger	Dosso	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Niger	Maradi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Niger	Niamey	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Niger	Tahoua	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Niger	Tillabéry	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Niger	Zinder	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Abia	8.4	11.1	6.9	5	5.7	5.9	4.7	N/A	N/A	2.9	6.325	7.166666666666667	0	0	1
Nigeria	Adamawa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Akwa Ibom	8.4	11.1	6.9	5	5.7	5.9	4.7	6.3	1.8	2.9	5.869999999999999	7.166666666666667	4.05	1	1
Nigeria	Anambra	8.4	11.1	6.9	5	5.7	5.9	4.7	N/A	N/A	2.9	6.325	7.166666666666667	0	0	1
Nigeria	Bauchi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Benue	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Borno	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Bayelsa	8.4	11.1	6.9	5	5.7	5.9	4.7	6.3	1.8	2.9	5.869999999999999	7.166666666666667	4.05	1	1
Nigeria	Cross River	8.4	11.1	6.9	5	5.7	5.9	4.7	6.3	1.8	2.9	5.869999999999999	7.166666666666667	4.05	1	1
Nigeria	Delta	8.4	11.1	6.9	5	5.7	5.9	4.7	6.3	1.8	2.9	5.869999999999999	7.166666666666667	4.05	1	1
Nigeria	Ebonyi	8.4	11.1	6.9	5	5.7	5.9	4.7	N/A	N/A	2.9	6.325	7.166666666666667	0	0	1
Nigeria	Edo	8.4	11.1	6.9	5	5.7	5.9	4.7	N/A	N/A	2.9	6.325	7.166666666666667	0	0	1
Nigeria	Ekiti	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Enugu	8.4	11.1	6.9	5	5.7	5.9	4.7	N/A	N/A	2.9	6.325	7.166666666666667	0	0	1
Nigeria	Federal Capital Territory	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Gombe	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Imo	8.4	11.1	6.9	5	5.7	5.9	4.7	N/A	N/A	2.9	6.325	7.166666666666667	0	0	1
Nigeria	Jigawa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Kaduna	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Kebbi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Kano	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Kogi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Katsina	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Kwara	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Lagos	8.4	11.1	6.9	5	5.7	5.9	4.7	6.3	1.8	2.9	5.869999999999999	7.166666666666667	4.05	1	1
Nigeria	Nassarawa	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Niger	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Ogun	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Nigeria	Ondo	8.4	11.1	6.9	5	5.7	5.9	4.7	6.3	1.8	2.9	5.869999999999999	7.166666666666667	4.05	1	1
Nigeria	Osun	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Oyo	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Plateau	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Rivers	8.4	11.1	6.9	5	5.7	5.9	4.7	6.3	1.8	2.9	5.869999999999999	7.166666666666667	4.05	1	1
Nigeria	Sokoto	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Taraba	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Yobe	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nigeria	Zamfara	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Nicaragua	Atlántico Norte	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Nicaragua	Atlántico Sur	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Nicaragua	Boaco	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Nicaragua	Carazo	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Nicaragua	Chinandega	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Nicaragua	Chontales	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Nicaragua	Estelí	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Nicaragua	Granada	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Nicaragua	Jinotega	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Nicaragua	León	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Nicaragua	Madriz	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Nicaragua	Managua	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	4.2	5.329999999999999	6.366666666666667	4.05	1	1
Nicaragua	Masaya	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Nicaragua	Matagalpa	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Nicaragua	Nueva Segovia	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	4.2	5.65	6.366666666666667	0	0	1
Nicaragua	Rivas	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Nicaragua	Río San Juan	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Netherlands	Drenthe	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Netherlands	Flevoland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Netherlands	Friesland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Netherlands	Gelderland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Netherlands	Groningen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Netherlands	Limburg	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Netherlands	Noord-Brabant	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Netherlands	Noord-Holland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Netherlands	Overijssel	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Netherlands	IJsselmeer	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Netherlands	Utrecht	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Netherlands	Zeeland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Netherlands	Zuid-Holland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Netherlands	Zeeuwse meren	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Norway	Aust-Agder	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Akershus	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Norway	Buskerud	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Finnmark	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Hedmark	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	0	0
Norway	Hordaland	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Møre og Romsdal	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Norway	Nordland	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Nord-Trøndelag	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Ãstfold	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Norway	Oppland	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	0	0
Norway	Oslo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Norway	Rogaland	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Norway	Sogn og Fjordane	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Sør-Trøndelag	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Telemark	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Troms	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	N/A	2.066666666666667	2.066666666666667	0	1	0
Norway	Vest-Agder	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Norway	Vestfold	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Nepal	Central	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Nepal	Mid-Western	N/A	N/A	2.2	N/A	2.8	1.2	N/A	N/A	N/A	3.8	2.5	2.066666666666667	0	0	0
Nepal	West	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Nepal	East	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Nepal	Far-Western	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	0	1
Northern_Cyprus	Gazimağusa	N/A	10.3	3.2	1.5	2.1	1.7	2.7	N/A	N/A	N/A	3.583333333333333	3.7600000000000002	0	1	1
Northern_Cyprus	Girne	3.5	10.6	2.9	5	5.7	10.5	2.7	N/A	N/A	N/A	5.842857142857143	6.366666666666667	0	1	1
Northern_Cyprus	Güzelyurt	N/A	10.3	3.2	1.5	2.1	1.7	2.7	N/A	N/A	N/A	3.583333333333333	3.7600000000000002	0	1	1
Northern_Cyprus	Iskele	N/A	10.3	3.2	1.5	2.1	1.7	2.7	N/A	N/A	N/A	3.583333333333333	3.7600000000000002	0	1	1
Northern_Cyprus	Nicosia	3.5	10.6	2.9	5	5.7	10.5	2.7	N/A	N/A	N/A	5.842857142857143	6.366666666666667	0	0	1
New_Zealand	Auckland	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Bay of Plenty	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Canterbury	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Chatham Islands	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Gisborne	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Hawke's Bay	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Marlborough	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Manawatu-Wanganui	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Nelson	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Northland	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Otago	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Southland	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Taranaki	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	West Coast	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Wellington	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
New_Zealand	Waikato	N/A	10.3	3.2	2.6	5.8	3.2	3.2	N/A	N/A	3.8	4.585714285714285	5.0200000000000005	0	1	1
Oman	Al Batinah North	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Al Batinah South	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Ad Dakhliyah	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	3.8	5.6	6.366666666666667	0	0	1
Oman	Al Buraymi	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	3.8	5.6	6.366666666666667	0	0	1
Oman	Dhofar	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Muscat	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Musandam	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Ash Sharqiyah North	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Ash Sharqiyah South	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Al Wusta	3.5	10.6	2.9	5	5.7	10.5	2.8	6.3	1.8	3.8	5.289999999999999	6.366666666666667	4.05	1	1
Oman	Al Dhahira	3.5	10.6	2.9	5	5.7	10.5	2.8	N/A	N/A	3.8	5.6	6.366666666666667	0	0	1
Panama	Bocas del Toro	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Panama	Coclé	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Panama	Chiriquí	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Panama	Colón	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Panama	Darién	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
Panama	Emberá	8.4	11.1	6.9	5	5.7	5.9	3.2	N/A	N/A	4.2	6.300000000000001	7.166666666666667	0	0	1
Panama	Herrera	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	4.2	5.85	7.166666666666667	4.05	1	1
